TSegundos;TMilisegundos;DuraciónMiliseg;ARMA;GÉNERO;MANO;PUÑO;PERÍODO; PISTA;MARCADOR;EFICACIA;Preparación;PRESIÓN;ACCIÓN 1;TIPO 1;ACCIÓN 2;TIPO 2;ACCIÓN 3;TIPO 3;ACCIÓN 4;TIPO 4;ACCIÓN n;TIPO n;Asalto;Tirador_I;Tirador_D;CAMPEONATO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:25.2;205227;8681;ESP;FEM;DD;2FRA;1PER;3M_D;Pierde_I;Doble;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:53.1;233086;11400;ESP;FEM;DD;2FRA;1PER;2M_D;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:10.2;250160;7034;ESP;FEM;DD;2FRA;1PER;CENT;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_COF_D;3_SIM_SH;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:21.4;261385;3922;ESP;FEM;DD;2FRA;1PER;CENT;Pierde_I;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:25.3;265307;6529;ESP;FEM;DD;2FRA;1PER;CENT;Pierde_I;NO;Prep_D;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_R;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:31.8;271836;12258;ESP;FEM;DD;2FRA;1PER;CENT;Pierde_I;Toca_D;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:54.4;294399;5750;ESP;FEM;DD;2FRA;1PER;CENT;Pierde_I;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:33.4;333415;6689;ESP;FEM;DD;2FRA;1PER;3M_D;Pierde_I;Doble;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:29.1;449050;5289;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_DEF_D;3_DIST_SR;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:34.3;454339;7831;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;Doble;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:47.6;467579;1545;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;NO;NoPrep;PRES_I;1_OF_I;1_COM_SH;2_DEF_D;2_PAR_SR;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:49.1;469124;8102;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;Doble;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:02.2;482192;18224;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;Toca_D;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:26.4;506394;2195;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:28.6;508589;2526;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_R;3_DEF_D;3_DIST_SR;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:31.1;511115;7869;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;Toca_D;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:41.9;521938;11395;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;NO;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;3_DEF_I;3_DIST_SR;4_DEF_D;4_DIST_SR;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:53.3;533333;2003;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_DIST_SR;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:55.3;535336;9419;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;Toca_D;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:14.9;554878;10287;ESP;FEM;DD;2FRA;2PER;3M_I;Pierde_I;NO;Prep_D;NPRES;1_OF_D;1_COM_SH;2_COF_I;2_SIM_SH;3_DEF_D;3_DIST_SR;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:25.2;565165;7626;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;Doble;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:40.5;580475;7251;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;NO;NoPrep;PRES_I;1_OF_I;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:47.7;587726;9889;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:03.5;603550;1860;ESP;FEM;DD;2FRA;2PER;CENT;Pierde_I;NO;Prep_D;PRES_I;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_SR;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:05.4;605410;7183;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_DEF_D;3_DIST_SR;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:12.6;612593;;ESP;FEM;DD;2FRA;2PER;3M_D;Pierde_I;Doble;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;50;S1;S6;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
