TSegundos;TMilisegundos;DuraciónMiliseg;ARMA;GÉNERO;MANO;PUÑO;PERÍODO; PISTA;MARCADOR;EFICACIA;Preparación;PRESIÓN;ACCIÓN 1;TIPO 1;ACCIÓN 2;TIPO 2;ACCIÓN 3;TIPO 3;ACCIÓN 4;TIPO 4;ACCIÓN n;TIPO n;Asalto;Tirador_I;Tirador_D;CAMPEONATO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:38.9;218869;21482;ESP;FEM;ZD;ANFR;2PER;3M_D;Empate;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_OF_I;2_SIM_SH;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_R;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:00.4;240351;13166;ESP;FEM;ZD;ANFR;2PER;CENT;Empate;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:13.5;253517;9801;ESP;FEM;ZD;ANFR;2PER;CENT;Empate;NO;Prep_D;NPRES;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;3_DEF_I;3_PAR_SR;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:23.3;263318;11538;ESP;FEM;ZD;ANFR;2PER;CENT;Empate;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:51.4;291376;6260;ESP;FEM;ZD;ANFR;3PER;CENT;Empate;NO;NoPrep;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:57.6;297636;11708;ESP;FEM;ZD;ANFR;3PER;CENT;Empate;NO;NoPrep;NPRES;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;3_DEF_I;3_PAR_SR;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:09.3;309344;8712;ESP;FEM;ZD;ANFR;3PER;CENT;Empate;Doble;Prep_D;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:25.0;325006;10798;ESP;FEM;ZD;ANFR;3PER;CENT;Empate;Toca_D;Prep_I;PRES_I;1_OF_D;1_SIM_SH;;;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:45.4;345353;3200;ESP;FEM;ZD;ANFR;3PER;3M_D;Pierde_I;NO;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:48.6;348553;8657;ESP;FEM;ZD;ANFR;3PER;3M_D;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:05.9;365889;52573;ESP;FEM;ZD;ANFR;3PER;CENT;Empate;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:45.5;465492;27788;ESP;FEM;ZD;ANFR;PRORR_NC;CENT;Empate;Toca_D;Prep_I;PRES_D;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_R;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:18.6;498568;1299;ESP;FEM;ZD;ANFR;PRORR_NC;3M_D;Pierde_I;NO;NoPrep;PRES_I;1_OF_I;1_SIM_SH;2_OF_D;2_SIM_SH;3_COF_I;3_SIM_SH;4_COF_D;4_SIM_SH;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:19.9;499867;8374;ESP;FEM;ZD;ANFR;PRORR_NC;3M_D;Pierde_I;Doble;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:37.4;517425;8566;ESP;FEM;ZD;ANFR;PRORR_NC;3M_D;Pierde_I;Doble;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:57.5;537470;11953;ESP;FEM;ZD;ANFR;PRORR_NC;2M_D;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:12.3;552305;7324;ESP;FEM;ZD;ANFR;PRORR_NC;CENT;Empate;Toca_I;Prep_D;NPRES;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:27.3;567298;6913;ESP;FEM;ZD;ANFR;PRORR_NC;3M_I;Gana_I;Toca_D;NoPrep;PRES_D;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:35.8;575778;8596;ESP;FEM;ZD;ANFR;PRORR_NC;CENT;Empate;Toca_D;NoPrep;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_R;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:49.5;589529;9529;ESP;FEM;ZD;ANFR;PRORR_NC;3M_D;Pierde_I;Toca_D;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:02.0;602045;8654;ESP;FEM;ZD;ANFR;PRORR_NC;2M_D;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;;;;;;;55;S1;S11;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
