TSegundos;TMilisegundos;DuraciónMiliseg;ARMA;GÉNERO;MANO;PUÑO;PERÍODO; PISTA;MARCADOR;EFICACIA;Preparación;PRESIÓN;ACCIÓN 1;TIPO 1;ACCIÓN 2;TIPO 2;ACCIÓN 3;TIPO 3;ACCIÓN 4;TIPO 4;ACCIÓN n;TIPO n;Asalto;Tirador_I;Tirador_D;CAMPEONATO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02:17.3;137300;36222;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;Toca_D;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_R;4_DEF_I;4_PAR_R;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:38.0;218047;3245;ESP;FEM;ZD;2ANA;1PER;CENT;Empate;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_SR;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:41.3;221292;5242;ESP;FEM;ZD;2ANA;1PER;3M_D;Empate;NO;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:46.5;226534;9181;ESP;FEM;ZD;2ANA;1PER;3M_D;Empate;Toca_I;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:02.4;242392;1136;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:03.5;243528;1479;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;NO;Prep_I;PRES_I;1_OF_I;1_COM_SH;2_COF_D;2_SIM_SH;3_DEF_I;3_DIST_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:05.0;245007;2854;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:07.9;247861;7710;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;NO;NoPrep;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:15.6;255571;2625;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;NO;NoPrep;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:18.2;258196;1833;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:20.0;260029;3476;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_COF_D;3_SIM_SH;4_COF_I;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:23.5;263505;3135;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:26.6;266640;9775;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;NO;NoPrep;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:36.4;276415;19213;ESP;FEM;ZD;2ANA;1PER;3M_D;Gana_I;Toca_I;NoPrep;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_R;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:02.5;302550;2730;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;NO;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05.3;305280;2489;ESP;FEM;ZD;2ANA;1PER;3M_I;Gana_I;NO;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_DEF_D;3_DIST_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:07.8;307769;2582;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:10.4;310351;10505;ESP;FEM;ZD;2ANA;1PER;CENT;Gana_I;Toca_D;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;3_COF_I;3_SIM_SH;4_COF_D;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:01.1;421101;5586;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_D;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:10.7;430726;1809;ESP;FEM;ZD;2ANA;2PER;CENT;Empate;NO;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;3_DEF_I;3_DIST_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:12.5;432535;1296;ESP;FEM;ZD;2ANA;2PER;CENT;Empate;NO;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:44.4;464423;8173;ESP;FEM;ZD;2ANA;2PER;3M_D;Empate;Toca_I;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_COF_D;3_SIM_SH;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:57.0;477022;8246;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_R;3_COF_I;3_SIM_SH;4_COF_D;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:12.9;492878;4614;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_DIST_R;4_DEF_I;4_DIST_SR;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:17.5;497492;11029;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_D;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_COF_D;3_SIM_SH;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:32.5;512547;9696;ESP;FEM;ZD;2ANA;2PER;3M_D;Empate;NO;Prep_I;PRES_I;1_DEF_D;1_PAR_R;2_COF_I;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:42.2;522243;10632;ESP;FEM;ZD;2ANA;2PER;3M_D;Empate;Toca_D;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_COF_I;3_SIM_SH;4_DEF_D;4_PAR_R;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:03.6;543583;4403;ESP;FEM;ZD;2ANA;2PER;3M_D;Pierde_I;NO;Prep_D;PRES_I;1_OF_I;1_COM_SH;2_COF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:08.0;547986;9734;ESP;FEM;ZD;2ANA;2PER;3M_D;Pierde_I;NO;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_R;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:17.7;557720;12554;ESP;FEM;ZD;2ANA;2PER;3M_D;Pierde_I;Toca_I;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:37.5;577490;7343;ESP;FEM;ZD;2ANA;2PER;CENT;Empate;NO;NoPrep;NPRES;1_OF_I;1_SIM_SH;2_OF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:44.8;584833;16366;ESP;FEM;ZD;2ANA;2PER;CENT;Empate;Toca_I;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_DEF_D;3_PAR_R;4_COF_I;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:09.1;609093;7531;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_I;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:28.8;628761;9267;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;Doble;Prep_I;PRES_D;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:44.6;644612;806;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;NoPrep;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:45.4;645418;6693;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;Toca_D;NoPrep;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:52.1;652111;38947;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;Toca_I;NoPrep;NPRES;1_OF_I;1_SIM_SH;2_OF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:45.7;705652;6703;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;Toca_D;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:55.3;715334;5150;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12:00.5;720484;2421;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_DEF_D;3_DIST_SR;4_COF_I;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12:02.9;722905;9818;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_I;Prep_I;NPRES;1_DEF_I;1_PAR_R;2_DEF_D;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:05.7;845670;5915;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:11.6;851585;2879;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:14.5;854464;8291;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:22.8;862755;1891;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;Prep_I;PRES_D;1_DEF_D;1_PAR_R;2_COF_I;2_SIM_SH;3_DEF_D;3_DIST_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:24.6;864646;7034;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;Prep_I;PRES_D;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;3_DEF_I;3_DIST_SR;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:31.7;871680;871;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;NoPrep;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
