TSegundos;TMilisegundos;DuraciónMiliseg;ARMA;GÉNERO;MANO;PUÑO;PERÍODO; PISTA;MARCADOR;EFICACIA;Preparación;PRESIÓN;ACCIÓN 1;TIPO 1;ACCIÓN 2;TIPO 2;ACCIÓN 3;TIPO 3;ACCIÓN 4;TIPO 4;ACCIÓN n;TIPO n;Asalto;Tirador_I;Tirador_D;CAMPEONATO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:59.8;239837;1336;ESP;FEM;ZD;2ANA;1PER;2M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:01.2;241173;6806;ESP;FEM;ZD;2ANA;1PER;2M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_DIST_SR;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:08.0;247979;6019;ESP;FEM;ZD;2ANA;1PER;2M_I;Gana_I;NO;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;3_COF_I;3_SIM_SH;4_DEF_D;4_PAR_R;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:14.0;253998;1795;ESP;FEM;ZD;2ANA;1PER;2M_I;Gana_I;NO;Prep_I;PRES_D;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:15.8;255793;18398;ESP;FEM;ZD;2ANA;1PER;3M_I;Gana_I;Toca_I;NoPrep;NPRES;1_OF_I;1_COM_SH;2_DEF_D;2_PAR_R;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:50.7;290713;16040;ESP;FEM;ZD;2ANA;1PER;3M_I;Gana_I;Toca_D;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:17.6;317557;4041;ESP;FEM;ZD;2ANA;1PER;3M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:21.6;321598;13542;ESP;FEM;ZD;2ANA;1PER;3M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:11.8;431762;5724;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_I;Prep_I;NPRES;1_OF_I;1_COM_SH;2_DEF_D;2_DIST_R;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:25.2;445172;1813;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:27.0;446985;7589;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:34.6;454574;3310;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:37.9;457884;19015;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;Toca_I;Prep_D;PRES_D;1_OF_I;1_COM_SH;2_COF_D;2_SIM_SH;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:06.3;486290;1669;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:08.0;487959;20316;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_COM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:28.3;508275;11388;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;Toca_D;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;3_COF_D;3_SIM_SH;4_COF_I;4_SIM_SH;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:48.3;528331;5418;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_SR;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:53.7;533749;2694;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_SR;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:56.4;536443;5943;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;NoPrep;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:02.4;542386;1745;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_SR;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:04.1;544131;4833;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:09.0;548964;2025;ESP;FEM;ZD;2ANA;2PER;3M_I;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:11.0;550989;5842;ESP;FEM;ZD;2ANA;2PER;2M_I;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_R;4_DEF_I;4_DIST_SR;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09:16.8;556831;43548;ESP;FEM;ZD;2ANA;2PER;2M_I;Gana_I;Toca_D;Prep_D;PRES_D;1_OF_D;1_COM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:05.9;605914;9451;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:15.4;615365;4748;ESP;FEM;ZD;2ANA;2PER;3M_D;Gana_I;NO;Prep_D;PRES_I;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;3_COF_I;3_SIM_SH;4_COF_D;4_SIM_SH;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:20.1;620113;1287;ESP;FEM;ZD;2ANA;2PER;3M_D;Gana_I;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:21.4;621400;8152;ESP;FEM;ZD;2ANA;2PER;3M_D;Gana_I;NO;Prep_I;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_SR;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:29.6;629552;1548;ESP;FEM;ZD;2ANA;2PER;3M_D;Gana_I;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:31.1;631100;3220;ESP;FEM;ZD;2ANA;2PER;3M_D;Gana_I;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:34.3;634320;10813;ESP;FEM;ZD;2ANA;2PER;3M_D;Gana_I;Toca_I;NoPrep;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_R;4_DEF_I;4_PAR_R;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10:48.4;648387;9535;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_I;NoPrep;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:06.3;666320;13481;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_I;Prep_D;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_SR;3_COF_I;3_SIM_SH;4_COF_D;4_SIM_SH;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:32.2;692212;3206;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;PRES_I;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:35.4;695418;2206;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:37.6;697624;11202;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_D;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_R;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:54.6;714636;4978;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_COM_SH;2_DEF_I;2_DIST_R;3_COF_I;3_SIM_SH;4_DEF_D;4_PAR_R;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:59.6;719614;5497;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_DIST_SR;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12:05.1;725111;9941;ESP;FEM;ZD;2ANA;2PER;CENT;Gana_I;Toca_I;Prep_D;PRES_D;1_DEF_I;1_PAR_R;2_COF_D;2_SIM_SH;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:03.4;843440;9452;ESP;FEM;ZD;2ANA;3PER;3M_D;Gana_I;Toca_I;Prep_I;PRES_I;1_OF_I;1_SIM_SH;2_DEF_D;2_DIST_R;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_R;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:20.6;860634;2873;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:23.5;863507;9261;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;Toca_D;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;;;;;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:38.4;878380;9113;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;Toca_I;Prep_D;PRES_D;1_OF_D;1_COM_SH;2_DEF_I;2_DIST_R;3_COF_I;3_SIM_SH;4_DEF_D;4_PAR_SR;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15:02.2;902227;25536;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;Toca_I;NoPrep;PRES_D;1_OF_I;1_SIM_SH;2_OF_D;2_SIM_SH;3_COF_I;3_SIM_SH;4_DEF_D;4_PAR_R;;;46;S1;S2;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
